"thomas_id","name","member","state","type","party","phone","address","city","state","zip"
"HSBA","House Committee on Financial Services","Peter T. King","NY","rep","Republican","516-541-4225","1003 Park Blvd.  ","Massapequa Park","NY","11762"
"HSBA","House Committee on Financial Services","Maxine Waters","CA","rep","Democrat","323-757-8900","10124 South Broadway  Suite 1","Los Angeles","CA","90003"
"HSBA","House Committee on Financial Services","Bill Posey","FL","rep","Republican","321-632-1776","2725 Judge Fran Jamieson Way. Building C ","Melbourne","FL","32940"
"HSBA","House Committee on Financial Services","Keith J. Rothfus","PA","rep","Republican","724-359-1626","650 Corporation St.  Suite 304","Beaver","PA","15009"
"HSBA","House Committee on Financial Services","Keith J. Rothfus","PA","rep","Republican","814-619-3659","110 Franklin St.  Suite 150","Johnstown","PA","15901"
"HSBA","House Committee on Financial Services","Keith J. Rothfus","PA","rep","Republican","412-837-1361","6000 Babcock Blvd.  Suite 104","Pittsburgh","PA","15237"
"HSBA","House Committee on Financial Services","Keith Ellison","MN","rep","Democrat","612-522-1212","2100 Plymouth Ave.  ","Minneapolis","MN","55411"
"HSBA","House Committee on Financial Services","Alexander X. Mooney","WV","rep","Republican","304-925-5964","405 Capitol St.  Suite 514","Charleston","WV","25301"
"HSBA","House Committee on Financial Services","Alexander X. Mooney","WV","rep","Republican","304-264-8810","300 Foxcroft Ave.  Suite 102","Martinsburg","WV","25401"
"HSBA","House Committee on Financial Services","Thomas MacArthur","NJ","rep","Republican","856-267-5182","535 E. Main St.  ","Marlton","NJ","08053"
"HSBA","House Committee on Financial Services","Thomas MacArthur","NJ","rep","Republican","732-569-6495","33 Washington St. Township of Toms River Town Hall ","Toms River","NJ","08753"
"HSBA","House Committee on Financial Services","David Scott","GA","rep","Democrat","770-210-5073","173 N. Main St.  ","Jonesboro","GA","30236"
"HSBA","House Committee on Financial Services","David Scott","GA","rep","Democrat","770-432-5405","888 Concord Rd.  Suite 100","Smyrna","GA","30080"
"HSBA","House Committee on Financial Services","Luke Messer","IN","rep","Republican","765-747-5566","107 W. Charles St.  ","Muncie","IN","47305"
"HSBA","House Committee on Financial Services","Luke Messer","IN","rep","Republican","765-962-2883","50 N. 5th St. Richmond Municipal Building ","Richmond","IN","47374"
"HSBA","House Committee on Financial Services","Luke Messer","IN","rep","Republican","317-421-0704","2 Public Sq.  ","Shelbyville","IN","46176"
"HSBA","House Committee on Financial Services","Daniel T. Kildee","MI","rep","Democrat","810-238-8627","111 E. Court St.  ","Flint","MI","48502"
"HSBA","House Committee on Financial Services","David A. Trott","MI","rep","Republican","248-528-0711","625 E. Big Beaver Rd.  Suite 204","Troy","MI","48083"
"HSBA","House Committee on Financial Services","Ann Wagner","MO","rep","Republican","636-779-5449","301 Sovereign Ct.  Suite 201","Ballwin","MO","63011"
"HSBA","House Committee on Financial Services","David Kustoff","TN","rep","Republican","731-412-1037","100 Main St.  ","Dyersburg","TN","38024"
"HSBA","House Committee on Financial Services","David Kustoff","TN","rep","Republican","731-412-1043","406 S. Lindell St.  ","Martin","TN","38237"
"HSBA","House Committee on Financial Services","David Kustoff","TN","rep","Republican","901-682-4422","5900 Poplar Ave.  Suite 202","Memphis","TN","38119"
"HSBA","House Committee on Financial Services","Stephen F. Lynch","MA","rep","Democrat","617-428-2000","One Harbor Street  Suite 304","Boston","MA","02210"
"HSBA","House Committee on Financial Services","Stephen F. Lynch","MA","rep","Democrat","508-586-5555","155 W. Elm St.  Suite 200","Brockton","MA","02301"
"HSBA","House Committee on Financial Services","Stephen F. Lynch","MA","rep","Democrat","617-657-6305","1245 Hancock St.  Suite 16","Quincy","MA","02169"
"HSBA","House Committee on Financial Services","Charlie Crist","FL","rep","Democrat","727-318-6770","696 1st Avenue North  Suite 203","St. Petersburg","FL","33701"
"HSBA","House Committee on Financial Services","Lee M. Zeldin","NY","rep","Republican","631-209-4235","30 W. Main St.  Suite 201","Riverhead","NY","11901"
"HSBA","House Committee on Financial Services","Lee M. Zeldin","NY","rep","Republican","631-289-1097","31 Oak St.  Suite 20","Patchogue","NY","11772"
"HSBA","House Committee on Financial Services","Scott R. Tipton","CO","rep","Republican","719-587-5105","609 Main St.  #105 Box 11","Alamosa","CO","81101"
"HSBA","House Committee on Financial Services","Scott R. Tipton","CO","rep","Republican","970-259-1490","835 E. Second Ave.  Suite 230","Durango","CO","81301"
"HSBA","House Committee on Financial Services","Scott R. Tipton","CO","rep","Republican","970-241-2499","225 N. 5th St.  Suite 702","Grand Junction","CO","81501"
"HSBA","House Committee on Financial Services","Scott R. Tipton","CO","rep","Republican","719-542-1073","503 N. Main St.  Suite 658","Pueblo","CO","81003"
"HSBA","House Committee on Financial Services","Gwen Moore","WI","rep","Democrat","414-297-1140","316 N. Milwaukee St.  STE 406","Milwaukee","WI","53202"
"HSBA","House Committee on Financial Services","Trey Hollingsworth","IN","rep","Republican","812-288-3999","279 Quartermaster Ct.  ","Jeffersonville","IN","47130"
"HSBA","House Committee on Financial Services","Sean P. Duffy","WI","rep","Republican","715-392-3984","15954 Rivers Edge Drive  Suite 206","Hayward","WI","54843"
"HSBA","House Committee on Financial Services","Sean P. Duffy","WI","rep","Republican","715-808-8160","502 2nd St.  Suite 202","Hudson","WI","54016"
"HSBA","House Committee on Financial Services","Sean P. Duffy","WI","rep","Republican","715-298-9344","208 Grand Ave.  ","Wausau","WI","54403"
"HSBA","House Committee on Financial Services","Jeb Hensarling","TX","rep","Republican","903-675-8288","810 E. Corsicana St.  Suite C","Athens","TX","75751"
"HSBA","House Committee on Financial Services","Jeb Hensarling","TX","rep","Republican","214-349-9996","6510 Abrams Rd.  Suite 243","Dallas","TX","75231"
"HSBA","House Committee on Financial Services","Andy Barr","KY","rep","Republican","859-219-1366","2709 Old Rosebud Rd.  ","Lexington","KY","40509"
"HSBA","House Committee on Financial Services","Tom Emmer","MN","rep","Republican","763-241-6848","9201 Quaday Ave. NE  Suite 206","Otsego","MN","55330"
"HSBA","House Committee on Financial Services","J. French Hill","AR","rep","Republican","501-358-3481","1105 Deer St.  Suite 12","Conway","AR","72032"
"HSBA","House Committee on Financial Services","J. French Hill","AR","rep","Republican","501-324-5941","1501 N. University Ave.  Suite 150","Little Rock","AR","72207"
"HSBA","House Committee on Financial Services","Denny Heck","WA","rep","Democrat","360-459-8514","420 College St. Lacey City Hall Suite 3000","Lacey","WA","98503"
"HSBA","House Committee on Financial Services","Denny Heck","WA","rep","Democrat","253-722-5860","6000 Main St.  Suite 3B","Lakewood","WA","98499"
"HSBA","House Committee on Financial Services","Wm. Lacy Clay","MO","rep","Democrat","314-383-5240","1281 Graham Rd.  Suite 202","Florissant","MO","63031"
"HSBA","House Committee on Financial Services","Wm. Lacy Clay","MO","rep","Democrat","314-367-1970","111 S. 10th St.  Suite 24.344","St. Louis","MO","63102"
"HSBA","House Committee on Financial Services","Wm. Lacy Clay","MO","rep","Democrat","314-669-9393","6830 Gravois  ","St. Louis","MO","63116"
"HSBA","House Committee on Financial Services","Nydia M. Velázquez","NY","rep","Democrat","718-599-3658","266 Broadway  Suite 201","Brooklyn","NY","11211"
"HSBA","House Committee on Financial Services","Nydia M. Velázquez","NY","rep","Democrat","718-222-5819","16 Court St.  Suite 1006","Brooklyn","NY","11241"
"HSBA","House Committee on Financial Services","Nydia M. Velázquez","NY","rep","Democrat","212-619-2606","500 Pearl St.  Suite 973","New York","NY","10007"
"HSBA","House Committee on Financial Services","John K. Delaney","MD","rep","Democrat","301-926-0300","9801 Washingtonian Blvd.  Suite 330","Gaithersburg","MD","20878"
"HSBA","House Committee on Financial Services","John K. Delaney","MD","rep","Democrat","301-733-2900","38 S. Potomac St.  Suite 205","Hagerstown","MD","21740"
"HSBA","House Committee on Financial Services","Kyrsten Sinema","AZ","rep","Democrat","602-956-2285","2944 N. 44th St.  Suite 150","Phoenix","AZ","85018"
"HSBA","House Committee on Financial Services","Ruben J. Kihuen","NV","rep","Democrat","702-963-9360","2250 N. Las Vegas Blvd.  Suite 500","North Las Vegas","NV","89030"
"HSBA","House Committee on Financial Services","Josh Gottheimer","NJ","rep","Democrat","888-216-5646","65 Harristown Rd.  Suite 104","Glen Rock","NJ","07452"
