"thomas_id","name","member","state","type","party","phone","address","city","state","zip"
"HSSM","House Committee on Small Business","Rod Blum","IA","rep","Republican","319-364-2288","310 3rd Street SE  ","Cedar Rapids","IA","50613"
"HSSM","House Committee on Small Business","Rod Blum","IA","rep","Republican","563-557-7789","1050 Main St.  ","Dubuque","IA","52001"
"HSSM","House Committee on Small Business","Alma S. Adams","NC","rep","Democrat","704-344-9950","801 E. Morehead St.  Suite 150","Charlotte","NC","28202"
"HSSM","House Committee on Small Business","Blaine Luetkemeyer","MO","rep","Republican","573-635-7232","2117 Missouri Blvd.  ","Jefferson City","MO","65109"
"HSSM","House Committee on Small Business","Blaine Luetkemeyer","MO","rep","Republican","636-239-2276","516 Jefferson St.  ","Washington","MO","63090"
"HSSM","House Committee on Small Business","Blaine Luetkemeyer","MO","rep","Republican","636-327-7055","113 E. Pearce Blvd.  ","Wentzville","MO","63385"
"HSSM","House Committee on Small Business","Dwight Evans","PA","rep","Democrat","215-276-0340","7174 Ogontz Ave.  ","Philadelphia","PA","19138"
"HSSM","House Committee on Small Business","Nydia M. Velázquez","NY","rep","Democrat","718-599-3658","266 Broadway  Suite 201","Brooklyn","NY","11211"
"HSSM","House Committee on Small Business","Nydia M. Velázquez","NY","rep","Democrat","718-222-5819","16 Court St.  Suite 1006","Brooklyn","NY","11241"
"HSSM","House Committee on Small Business","Nydia M. Velázquez","NY","rep","Democrat","212-619-2606","500 Pearl St.  Suite 973","New York","NY","10007"
"HSSM","House Committee on Small Business","Yvette D. Clarke","NY","rep","Democrat","718-287-1142","222 Lenox Rd.  Suites 1 & 2","Brooklyn","NY","11226"
