"thomas_id","name","member","state","type","party","phone","address","city","state","zip"
"SSJU","Senate Committee on the Judiciary","Ted Cruz","TX","sen","Republican","903-593-5130","305 S. Broadway  Suite 501","Tyler","TX","75702"
"SSJU","Senate Committee on the Judiciary","Lindsey Graham","SC","sen","Republican","803-933-0112","508 Hampton St.  Suite 202","Columbia","SC","29201"
"SSJU","Senate Committee on the Judiciary","Lindsey Graham","SC","sen","Republican","843-669-1505","401 W. Evans St. McMillan Federal Building Suite 111","Florence","SC","29501"
"SSJU","Senate Committee on the Judiciary","Lindsey Graham","SC","sen","Republican","864-250-1417","130 S. Main St.  7th Floor","Greenville","SC","29601"
"SSJU","Senate Committee on the Judiciary","Lindsey Graham","SC","sen","Republican","843-849-3887","530 Johnnie Dodds Blvd.  Suite 202","Mt. Pleasant","SC","29464"
"SSJU","Senate Committee on the Judiciary","Lindsey Graham","SC","sen","Republican","864-646-4090","124 Exchange St.  Suite A","Pendleton","SC","29670"
"SSJU","Senate Committee on the Judiciary","Lindsey Graham","SC","sen","Republican","803-366-2828","235 E. Main St.  Suite 100","Rock Hill","SC","29730"
"SSJU","Senate Committee on the Judiciary","Christopher A. Coons","DE","sen","Democrat","302-736-5601","500 W. Loockerman St.  Suite 450","Dover","DE","19904"
"SSJU","Senate Committee on the Judiciary","Christopher A. Coons","DE","sen","Democrat","302-573-6345","1105 N. Market St.  Suite 100","Wilmington","DE","19801-1233"
"SSJU","Senate Committee on the Judiciary","Mike Lee","UT","sen","Republican","801-392-9633","324 25th St. James V. Hansen Federal Building Suite 1410","Ogden","UT","84401"
"SSJU","Senate Committee on the Judiciary","Mike Lee","UT","sen","Republican","801-524-5933","125 S. State Wallace F. Bennett Federal Building Suite 4225","Salt Lake City","UT","84138"
"SSJU","Senate Committee on the Judiciary","Mike Lee","UT","sen","Republican","435-628-5514","285 W. Tabernacle  Suite 200","St. George","UT","84770"
"SSJU","Senate Committee on the Judiciary","Al Franken","MN","sen","Democrat","218-722-2390","515 W. 1st St.  Suite 104","Duluth","MN","55802"
"SSJU","Senate Committee on the Judiciary","Al Franken","MN","sen","Democrat","218-284-8721","819 Center Ave.  Suite 2A","Moorhead","MN","56560"
"SSJU","Senate Committee on the Judiciary","Al Franken","MN","sen","Democrat","507-288-2003","1202-1/2 7th Street NW  213","Rochester","MN","55901"
"SSJU","Senate Committee on the Judiciary","Al Franken","MN","sen","Democrat","651-221-1016","60 E. Plato Blvd.  Suite 220","Saint Paul","MN","55107"
"SSJU","Senate Committee on the Judiciary","Amy Klobuchar","MN","sen","Democrat","612-727-5220","1200 Washington Avenue South  Room 250","Minneapolis","MN","55415"
"SSJU","Senate Committee on the Judiciary","Amy Klobuchar","MN","sen","Democrat","218-287-2219","121 4th Street South  ","Moorhead","MN","56560"
"SSJU","Senate Committee on the Judiciary","Amy Klobuchar","MN","sen","Democrat","507-288-5321","1130 1/2 7th Street NW  Room 212","Rochester","MN","55901"
"SSJU","Senate Committee on the Judiciary","Amy Klobuchar","MN","sen","Democrat","218-741-9690","820 9th Street North Olcott Plaza Room 105","Virginia","MN","55792"
"SSJU","Senate Committee on the Judiciary","Mike Crapo","ID","sen","Republican","208-334-1776","251 E. Front St. Suite 205 ","Boise","ID","83702"
"SSJU","Senate Committee on the Judiciary","Mike Crapo","ID","sen","Republican","208-664-5490","610 Hubbard Ave  Suite 209","Coeur d'Alene","ID","83814"
"SSJU","Senate Committee on the Judiciary","Mike Crapo","ID","sen","Republican","208-522-9779","410 Memorial Dr.  Suite 204","Idaho Falls","ID","83402"
"SSJU","Senate Committee on the Judiciary","Mike Crapo","ID","sen","Republican","208-743-1492","313 'd' St.  Suite 105","Lewiston","ID","83501"
"SSJU","Senate Committee on the Judiciary","Mike Crapo","ID","sen","Republican","208-236-6775","275 S. 5th Ave.  Suite 225","Pocatello","ID","83201"
"SSJU","Senate Committee on the Judiciary","Mike Crapo","ID","sen","Republican","208-734-2515","202 Falls Ave.  Suite 2","Twin Falls","ID","83301"
"SSJU","Senate Committee on the Judiciary","Patrick J. Leahy","VT","sen","Democrat","802-863-2525","199 Main St. 4th Floor ","Burlington","VT","05401"
"SSJU","Senate Committee on the Judiciary","Patrick J. Leahy","VT","sen","Democrat","802-229-0569","87 State St.  Room 338","Montpelier","VT","05602"
"SSJU","Senate Committee on the Judiciary","Richard J. Durbin","IL","sen","Democrat","618-351-1122","250 W. Cherry St.  Suite 115-D","Carbondale","IL","62901"
"SSJU","Senate Committee on the Judiciary","Richard J. Durbin","IL","sen","Democrat","312-353-4952","230 S. Dearborn St.  Suite 3892","Chicago","IL","60604"
"SSJU","Senate Committee on the Judiciary","Richard J. Durbin","IL","sen","Democrat","309-786-5173","1504 Third Ave.  Suite 227","Rock Island","IL","61201"
"SSJU","Senate Committee on the Judiciary","Richard J. Durbin","IL","sen","Democrat","217-492-4062","525 S. 8th St.  ","Springfield","IL","62703"
"SSJU","Senate Committee on the Judiciary","Sheldon Whitehouse","RI","sen","Democrat","401-453-5294","170 Westminster St.  Ste. 200","Providence","RI","02903"
"SSJU","Senate Committee on the Judiciary","Dianne Feinstein","CA","sen","Democrat","559-485-7430","2500 Tulare St.  Suite 4290","Fresno","CA","93721"
"SSJU","Senate Committee on the Judiciary","Dianne Feinstein","CA","sen","Democrat","310-914-7300","11111 Santa Monica Blvd.  Suite 915","Los Angeles","CA","90025"
"SSJU","Senate Committee on the Judiciary","Dianne Feinstein","CA","sen","Democrat","619-231-9712","880 Front St.  Suite 4236","San Diego","CA","92101"
"SSJU","Senate Committee on the Judiciary","Dianne Feinstein","CA","sen","Democrat","415-393-0707","One Post Street  Suite 2450","San Francisco","CA","94104"
"SSJU","Senate Committee on the Judiciary","Ben Sasse","NE","sen","Republican","308-233-3677","4111 Fourth Ave.  Suite 26","Kearney","NE","68845"
"SSJU","Senate Committee on the Judiciary","Ben Sasse","NE","sen","Republican","402-476-1400","1128 Lincoln Mall.  Suite 305","Lincoln","NE","68508"
"SSJU","Senate Committee on the Judiciary","Ben Sasse","NE","sen","Republican","402-550-8040","304 N. 168th Cir.  68118","Omaha","NE","68118"
"SSJU","Senate Committee on the Judiciary","Ben Sasse","NE","sen","Republican","308-632-6032","115 Railway St.  Suite C102","Scottsbluff","NE","69361"
