"thomas_id","name","member","state","type","party","phone","address","city","state","zip"
"SLIA","Senate Committee on Indian Affairs","Steve Daines","MT","sen","Republican","406-665-4126","310 N Ctr.  ","Hardin","MT","59034"
"SLIA","Senate Committee on Indian Affairs","Steve Daines","MT","sen","Republican","406-443-3189","30 W. 14th St.  Ste. 206","Helena","MT","59601"
"SLIA","Senate Committee on Indian Affairs","Steve Daines","MT","sen","Republican","406-257-3765","40 2nd St East KM Building Suite 211","Kalispell","MT","59901"
"SLIA","Senate Committee on Indian Affairs","Steve Daines","MT","sen","Republican","406-549-8198","218 E. Front St.  Ste. 103","Missoula","MT","59802"
"SLIA","Senate Committee on Indian Affairs","Steve Daines","MT","sen","Republican","406-482-9010","609 S. Central Ave. (Central Plaza Building) Suite #4","Sidney","MT","59270"
"SLIA","Senate Committee on Indian Affairs","James Lankford","OK","sen","Republican","405-231-4941","1015 N. Broadway Ave.  Suite 310","Oklahoma City","OK","73102"
"SLIA","Senate Committee on Indian Affairs","James Lankford","OK","sen","Republican","918-581-7651","5810 E. Skelly Dr. The Remington Tower Suite 1000","Tulsa","OK","74135"
"SLIA","Senate Committee on Indian Affairs","Jerry Moran","KS","sen","Republican","785-628-6401","1200 Main St.  Suite 402","Hays","KS","67601"
"SLIA","Senate Committee on Indian Affairs","Jerry Moran","KS","sen","Republican","785-539-8973","923 Westport Pl.  Suite 210","Manhattan","KS","66502"
"SLIA","Senate Committee on Indian Affairs","Jerry Moran","KS","sen","Republican","913-393-0711","23600 College Blvd.  Suite 201","Olathe","KS","66061"
"SLIA","Senate Committee on Indian Affairs","Jerry Moran","KS","sen","Republican","620-232-2286","306 N. Broadway  Suite 125","Pittsburg","KS","66762"
"SLIA","Senate Committee on Indian Affairs","Jerry Moran","KS","sen","Republican","316-631-1410","3450 N. Rock Rd. Building 200 Suite 209","Wichita","KS","67226"
"SLIA","Senate Committee on Indian Affairs","Lisa Murkowski","AK","sen","Republican","907-271-3735","510 L St.  Suite 600","Anchorage","AK","99501"
"SLIA","Senate Committee on Indian Affairs","Lisa Murkowski","AK","sen","Republican","907-456-0233","101 12th Ave. Federal Building Suite 329","Fairbanks","AK","99701"
"SLIA","Senate Committee on Indian Affairs","Lisa Murkowski","AK","sen","Republican","907-586-7277","800 Glacier Ave.  Suite 101","Juneau","AK","99801"
"SLIA","Senate Committee on Indian Affairs","Lisa Murkowski","AK","sen","Republican","907-283-5808","805 Frontage Rd.  Suite 105","Kenai","AK","99611"
"SLIA","Senate Committee on Indian Affairs","Lisa Murkowski","AK","sen","Republican","907-225-6880","1900 First Ave.  225","Ketchikan","AK","99901"
"SLIA","Senate Committee on Indian Affairs","Lisa Murkowski","AK","sen","Republican","907-376-7665","851 E. Westpoint Dr.  Suite 307","Wasilla","AK","99654"
"SLIA","Senate Committee on Indian Affairs","Mike Crapo","ID","sen","Republican","208-334-1776","251 E. Front St. Suite 205 ","Boise","ID","83702"
"SLIA","Senate Committee on Indian Affairs","Mike Crapo","ID","sen","Republican","208-664-5490","610 Hubbard Ave  Suite 209","Coeur d'Alene","ID","83814"
"SLIA","Senate Committee on Indian Affairs","Mike Crapo","ID","sen","Republican","208-522-9779","410 Memorial Dr.  Suite 204","Idaho Falls","ID","83402"
"SLIA","Senate Committee on Indian Affairs","Mike Crapo","ID","sen","Republican","208-743-1492","313 'd' St.  Suite 105","Lewiston","ID","83501"
"SLIA","Senate Committee on Indian Affairs","Mike Crapo","ID","sen","Republican","208-236-6775","275 S. 5th Ave.  Suite 225","Pocatello","ID","83201"
"SLIA","Senate Committee on Indian Affairs","Mike Crapo","ID","sen","Republican","208-734-2515","202 Falls Ave.  Suite 2","Twin Falls","ID","83301"
"SLIA","Senate Committee on Indian Affairs","Heidi Heitkamp","ND","sen","Democrat","701-258-4648","220 E. Rosser Ave. 228 Federal Building ","Bismarck","ND","58501"
"SLIA","Senate Committee on Indian Affairs","Heidi Heitkamp","ND","sen","Democrat","701-225-0974","40 1st Ave. West  Suite 202","Dickinson","ND","58601"
"SLIA","Senate Committee on Indian Affairs","Heidi Heitkamp","ND","sen","Democrat","701-232-8030","657 Second Avenue North 306 Federal Building ","Fargo","ND","58102"
"SLIA","Senate Committee on Indian Affairs","Heidi Heitkamp","ND","sen","Democrat","701-775-9601","33 S. Third St.  Suite B","Grand Forks","ND","58201"
"SLIA","Senate Committee on Indian Affairs","Heidi Heitkamp","ND","sen","Democrat","701-852-0703","100 First St. 105 Federal Building ","Minot","ND","58701"
