"thomas_id","name","member","state","type","party","phone","address","city","state","zip"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Brian Schatz","HI","sen","Democrat","808-523-2061","300 Ala Moana Blvd.  Rm 7-212","Honolulu","HI","96850"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Ted Cruz","TX","sen","Republican","512-916-5834","300 E 8th  Suite 961","Austin","TX","78701"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Ted Cruz","TX","sen","Republican","214-599-8749","3626 N. Hall St. Lee Park Tower II Suite 410","Dallas","TX","75219"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Ted Cruz","TX","sen","Republican","713-718-3057","808 Travis St.  Suite 1420","Houston","TX","77002"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Ted Cruz","TX","sen","Republican","956-686-7339","200 S. 10th St.  Suite 1603","McAllen","TX","78501"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Ted Cruz","TX","sen","Republican","210-340-2885","9901 Ih-10w  Suite 950","San Antonio","TX","78230"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Ted Cruz","TX","sen","Republican","903-593-5130","305 S. Broadway  Suite 501","Tyler","TX","75702"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Tom Udall","NM","sen","Democrat","505-346-6791","400 Gold Ave.  Suite 300","Albuquerque","NM","87102"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Tom Udall","NM","sen","Democrat","575-234-0366","102 W. Hagerman St.  Suite A","Carlsbad","NM","88220"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Tom Udall","NM","sen","Democrat","575-526-5475","201 N. Church St.  Suite 201B","Las Cruces","NM","88001"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Tom Udall","NM","sen","Democrat","575-356-6811","100 South Avenue A  Suite 113","Portales","NM","88130"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Tom Udall","NM","sen","Democrat","505-988-6511","120 S. Federal Pl.  Suite 302","Santa Fe","NM","87501"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Shelley Moore Capito","WV","sen","Republican","304-347-5372","220 N. Kanawha St.  1","Beckley","WV","25801"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Shelley Moore Capito","WV","sen","Republican","304-347-5372","500 Virgina Street East  Suite 950","Charleston","WV","25301"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Shelley Moore Capito","WV","sen","Republican","304-262-9285","300 Foxcroft Ave.  Suite 202A","Martinsburg","WV","25401"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Shelley Moore Capito","WV","sen","Republican","304-292-2310","48 Donley St.  Suite 504","Morgantown","WV","26501"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Deb Fischer","NE","sen","Republican","308-234-2361","20 W. 23rd St.  ","Kearney","NE","68847"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Deb Fischer","NE","sen","Republican","402-441-4600","440 N. 8th St.  Suite 120","Lincoln","NE","68508"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Deb Fischer","NE","sen","Republican","402-391-3411","11819 Miracle Hills Drive  Suite 205","Omaha","NE","68154"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Deb Fischer","NE","sen","Republican","308-630-2329","1110 Circle Dr.  Suite F2","Scottsbluff","NE","69361"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Catherine Cortez Masto","NV","sen","Democrat","702-388-5020","333 Las Vegas Boulevard South  Suite 8016","Las Vegas","NV","89101"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Catherine Cortez Masto","NV","sen","Democrat","775-686-5750","400 South Virginia Street Courthouse and Federal Building Suite 902","Reno","NV","89501"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Mike Lee","UT","sen","Republican","801-392-9633","324 25th St. James V. Hansen Federal Building Suite 1410","Ogden","UT","84401"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Mike Lee","UT","sen","Republican","801-524-5933","125 S. State Wallace F. Bennett Federal Building Suite 4225","Salt Lake City","UT","84138"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Mike Lee","UT","sen","Republican","435-628-5514","285 W. Tabernacle  Suite 200","St. George","UT","84770"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Maria Cantwell","WA","sen","Democrat","425-303-0114","2930 Wetmore Ave.  Suite 9B","Everett","WA","98201"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Maria Cantwell","WA","sen","Democrat","509-946-8106","825 Jadwin Ave.  206","Richland","WA","99352"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Maria Cantwell","WA","sen","Democrat","206-220-6400","915 Second Ave.  Suite 3206","Seattle","WA","98174"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Maria Cantwell","WA","sen","Democrat","509-353-2507","920 W. Riverside Ave.  Suite 697","Spokane","WA","99201"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Maria Cantwell","WA","sen","Democrat","253-572-2281","950 Pacific Ave.  Suite 615","Tacoma","WA","98402"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Maria Cantwell","WA","sen","Democrat","360-696-7838","1313 Officers Row.  ","Vancouver","WA","98661"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Jerry Moran","KS","sen","Republican","785-628-6401","1200 Main St.  Suite 402","Hays","KS","67601"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Jerry Moran","KS","sen","Republican","785-539-8973","923 Westport Pl.  Suite 210","Manhattan","KS","66502"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Jerry Moran","KS","sen","Republican","913-393-0711","23600 College Blvd.  Suite 201","Olathe","KS","66061"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Jerry Moran","KS","sen","Republican","620-232-2286","306 N. Broadway  Suite 125","Pittsburg","KS","66762"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Jerry Moran","KS","sen","Republican","316-631-1410","3450 N. Rock Rd. Building 200 Suite 209","Wichita","KS","67226"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Dean Heller","NV","sen","Republican","702-388-6605","8930 W. Sunset Rd.  Suite 230","Las Vegas","NV","89148"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Dean Heller","NV","sen","Republican","775-686-5770","400 S. Virginia St. Bruce Thompson Federal Building Suite 738","Reno","NV","89501"
"SSCM","Senate Committee on Commerce, Science, and Transportation","Tammy Duckworth","IL","sen","Democrat","312-886-3506","230 South Dearborn Street  Suite 3900","Chicago","IL","60604"
