"thomas_id","name","member","state","type","party","phone","address","city","state","zip"
"HLIG","House Permanent Select Committee on Intelligence","K. Michael Conaway","TX","rep","Republican","325-659-4010","33 E. Twohig  Suite 307","San Angelo","TX","76903"
"HLIG","House Permanent Select Committee on Intelligence","Terri A. Sewell","AL","rep","Democrat","334-877-4414","908 Alabama Ave. Federal Building Suite 112","Selma","AL","36701"
"HLIG","House Permanent Select Committee on Intelligence","Terri A. Sewell","AL","rep","Democrat","205-254-1960","Two 20th Street North  Suite 1130","Birmingham","AL","35203"
"HLIG","House Permanent Select Committee on Intelligence","Terri A. Sewell","AL","rep","Democrat","334-262-1919","101 S. Lawrence St. Courthouse Annex 3","Montgomery","AL","36104"
"HLIG","House Permanent Select Committee on Intelligence","Terri A. Sewell","AL","rep","Democrat","205-752-5380","2501 7th St.  Suite 300","Tuscaloosa","AL","35401"
"HLIG","House Permanent Select Committee on Intelligence","Ileana Ros-Lehtinen","FL","rep","Republican","305-668-2285","4960 SW. 72 Ave.  Suite 208","Miami","FL","33155"
"HLIG","House Permanent Select Committee on Intelligence","Mike Quigley","IL","rep","Democrat","773-267-5926","4345 N. Milwaukee Ave.  ","Chicago","IL","60641"
"HLIG","House Permanent Select Committee on Intelligence","Mike Quigley","IL","rep","Democrat","773-267-5926","3223 N. Sheffield Ave.  ","Chicago","IL","60657"
"HLIG","House Permanent Select Committee on Intelligence","Chris Stewart","UT","rep","Republican","801-364-5550","420 East South Temple  #390","Salt Lake City","UT","84111"
"HLIG","House Permanent Select Committee on Intelligence","Chris Stewart","UT","rep","Republican","435-627-1500","253 W. St George Blvd.  Suite 100","St. George","UT","84770"
"HLIG","House Permanent Select Committee on Intelligence","Jackie Speier","CA","rep","Democrat","650-342-0300","155 Bovet Rd.  780","San Mateo","CA","94402"
"HLIG","House Permanent Select Committee on Intelligence","Denny Heck","WA","rep","Democrat","360-459-8514","420 College St. Lacey City Hall Suite 3000","Lacey","WA","98503"
"HLIG","House Permanent Select Committee on Intelligence","Denny Heck","WA","rep","Democrat","253-722-5860","6000 Main St.  Suite 3B","Lakewood","WA","98499"
"HLIG","House Permanent Select Committee on Intelligence","Eric A. "Rick" Crawford","AR","rep","Republican","501-843-3043","112 S. 1st  ","Cabot","AR","72023"
"HLIG","House Permanent Select Committee on Intelligence","Eric A. "Rick" Crawford","AR","rep","Republican","870-203-0540","2400 Highland Dr.  Ste. 300","Jonesboro","AR","72401"
"HLIG","House Permanent Select Committee on Intelligence","Eric A. "Rick" Crawford","AR","rep","Republican","870-424-2075","1001 Highway 62 E  Ste. 9","Mountain Home","AR","72653"
"HLIG","House Permanent Select Committee on Intelligence","James A. Himes","CT","rep","Democrat","203-333-6600","211 State St.  2nd Floor","Bridgeport","CT","06604"
"HLIG","House Permanent Select Committee on Intelligence","James A. Himes","CT","rep","Democrat","203-353-9400","888 Washington Blvd.  10th Floor","Stamford","CT","06901"
"HLIG","House Permanent Select Committee on Intelligence","Peter T. King","NY","rep","Republican","516-541-4225","1003 Park Blvd.  ","Massapequa Park","NY","11762"
"HLIG","House Permanent Select Committee on Intelligence","Brad R. Wenstrup","OH","rep","Republican","","4350 Aicholtz Rd.  ","Cincinnati","OH","45245"
"HLIG","House Permanent Select Committee on Intelligence","Brad R. Wenstrup","OH","rep","Republican","513-474-7777","7954 Beechmont Ave.  Suite 200","Cincinnati","OH","45255"
"HLIG","House Permanent Select Committee on Intelligence","Brad R. Wenstrup","OH","rep","Republican","513-605-1380","170 N. Main St.  ","Peebles","OH","45660"
"HLIG","House Permanent Select Committee on Intelligence","Thomas J. Rooney","FL","rep","Republican","863-402-9082","304 NW. 2nd St.  Room 105","Okeechobee","FL","34972"
"HLIG","House Permanent Select Committee on Intelligence","Thomas J. Rooney","FL","rep","Republican","941-575-9101","226 Taylor St.  Suite 230","Punta Gorda","FL","33950"
"HLIG","House Permanent Select Committee on Intelligence","Thomas J. Rooney","FL","rep","Republican","863-402-9082","4507 George Blvd.  ","Sebring","FL","33875"
