"thomas_id","name","member","state","type","party","phone","address","city","state","zip"
"SPAG","Senate Special Committee on Aging","Susan M. Collins","ME","sen","Republican","207-493-7873","25 Sweden St.  Suite A","Caribou","ME","04736"
"SPAG","Senate Special Committee on Aging","Susan M. Collins","ME","sen","Republican","207-784-6969","55 Lisbon St.  ","Lewiston","ME","04240"
"SPAG","Senate Special Committee on Aging","Susan M. Collins","ME","sen","Republican","207-780-3575","One Canal Plaza  Suite 802","Portland","ME","04101"
"SPAG","Senate Special Committee on Aging","Catherine Cortez Masto","NV","sen","Democrat","702-388-5020","333 Las Vegas Boulevard South  Suite 8016","Las Vegas","NV","89101"
"SPAG","Senate Special Committee on Aging","Catherine Cortez Masto","NV","sen","Democrat","775-686-5750","400 South Virginia Street Courthouse and Federal Building Suite 902","Reno","NV","89501"
"SPAG","Senate Special Committee on Aging","Tim Scott","SC","sen","Republican","803-771-6112","1301 Gervais St.  825","Columbia","SC","29201"
"SPAG","Senate Special Committee on Aging","Tim Scott","SC","sen","Republican","864-233-5366","104 S. Main St.  Suite 803","Greenville","SC","29601"
"SPAG","Senate Special Committee on Aging","Tim Scott","SC","sen","Republican","843-727-4525","2500 City Hall Ln.  3rd Floor Suite","North Charleston","SC","29406"
"SPAG","Senate Special Committee on Aging","Kirsten E. Gillibrand","NY","sen","Democrat","518-431-0120","11A Clinton Avenue Leo W. O’Brien Federal Office Building Room 821","Albany","NY","12207"
"SPAG","Senate Special Committee on Aging","Kirsten E. Gillibrand","NY","sen","Democrat","716-854-9725","726 Exchange St. Larkin At Exchange Suite 511","Buffalo","NY","14210"
"SPAG","Senate Special Committee on Aging","Kirsten E. Gillibrand","NY","sen","Democrat","315-376-6118","PO Box 273  ","Lowville","NY","13367"
"SPAG","Senate Special Committee on Aging","Kirsten E. Gillibrand","NY","sen","Democrat","845-875-4585","PO Box 893  ","Mahopac","NY","10541"
"SPAG","Senate Special Committee on Aging","Kirsten E. Gillibrand","NY","sen","Democrat","212-688-6262","780 Third Ave.  Suite 2601","New York","NY","10017"
"SPAG","Senate Special Committee on Aging","Kirsten E. Gillibrand","NY","sen","Democrat","631-249-2825","155 Pinelawn Rd.  Suite 250 North","Melville","NY","11747"
"SPAG","Senate Special Committee on Aging","Kirsten E. Gillibrand","NY","sen","Democrat","585-263-6250","100 State St. Kenneth B. Keating Federal Office Building Room 4195","Rochester","NY","14614"
"SPAG","Senate Special Committee on Aging","Kirsten E. Gillibrand","NY","sen","Democrat","315-448-0470","100 S. Clinton St. James M. Hanley Federal Building Room 1470","Syracuse","NY","13261"
"SPAG","Senate Special Committee on Aging","Bob Corker","TN","sen","Republican","865-637-4180","10 W. Mlk Blvd. 6th Floor ","Chattanooga","TN","37402"
"SPAG","Senate Special Committee on Aging","Bob Corker","TN","sen","Republican","731-664-2294","91 Stonebridge Blvd.  Suite 103","Jackson","TN","38305"
"SPAG","Senate Special Committee on Aging","Bob Corker","TN","sen","Republican","423-753-2263","1105 E. Jackson Blvd.  Suite 4","Jonesborough","TN","37659"
"SPAG","Senate Special Committee on Aging","Bob Corker","TN","sen","Republican","865-637-4180","800 Market St.  Knoxville","Knoxville","TN","37902"
"SPAG","Senate Special Committee on Aging","Bob Corker","TN","sen","Republican","901-683-1910","100 Peabody Pl.  Suite 1125","Memphis","TN","38103"
"SPAG","Senate Special Committee on Aging","Bob Corker","TN","sen","Republican","615-279-8125","3322 W. End Ave.  Suite 610","Nashville","TN","37203"
"SPAG","Senate Special Committee on Aging","Thom Tillis","NC","sen","Republican","704-509-9087","9300 Harris Corners Pky.  Suite 170","Charlotte","NC","28269"
"SPAG","Senate Special Committee on Aging","Thom Tillis","NC","sen","Republican","252-329-0371","1694 E. Arlington Blvd.  Suite B","Greenville","NC","27858"
"SPAG","Senate Special Committee on Aging","Thom Tillis","NC","sen","Republican","828-693-8750","1 Historic Courthouse Sq. Suite 112 ","Hendersonville","NC","28792"
"SPAG","Senate Special Committee on Aging","Thom Tillis","NC","sen","Republican","336-885-0685","1840 Eastchester Dr.  Suite 200","High Point","NC","27265"
"SPAG","Senate Special Committee on Aging","Thom Tillis","NC","sen","Republican","919-856-4630","310 New Bern Ave.  Suite 122","Raleigh","NC","27601"
"SPAG","Senate Special Committee on Aging","Sheldon Whitehouse","RI","sen","Democrat","401-453-5294","170 Westminster St.  Ste. 200","Providence","RI","02903"
"SPAG","Senate Special Committee on Aging","Marco Rubio","FL","sen","Republican","305-418-8553","8669 NW. 36th St.  Suite 110","Doral","FL","33166"
"SPAG","Senate Special Committee on Aging","Marco Rubio","FL","sen","Republican","904-398-8586","1650 Prudential Dr.  Suite 220","Jacksonville","FL","32207"
"SPAG","Senate Special Committee on Aging","Marco Rubio","FL","sen","Republican","239-213-1521","3299 E. Tamiami Trl.  Suite 106","Naples","FL","34112"
"SPAG","Senate Special Committee on Aging","Marco Rubio","FL","sen","Republican","407-254-2573","201 S. Orange Ave.  Suite 350","Orlando","FL","32801"
"SPAG","Senate Special Committee on Aging","Marco Rubio","FL","sen","Republican","561-775-3360","4580 Pga Blvd.  Suite 201","Palm Beach Gardens","FL","33418"
"SPAG","Senate Special Committee on Aging","Marco Rubio","FL","sen","Republican","850-433-2603","700 S. Palafox St.  Suite 125","Pensacola","FL","32502"
"SPAG","Senate Special Committee on Aging","Marco Rubio","FL","sen","Republican","850-599-9100","402 S. Monroe St.  Suite 2105E","Tallahassee","FL","32399"
